first_name,last_name,street_number,address_1,address_2,town,zipcode,state,date_of_birth,age,phone_number,soc_sec_id
paine,sophie,295,blacket street,,berwick,5171,qld,19050508,23.0,,7386208
portia,,9,ironside street,,wesyfield,3031,tadj,,,07 62639593,7317439
j.,collisnon,136,beasley street,,norwood,7140,vic,19661204,24.0,08 92841115,2939637
annalise,steinert,2256,waite syreet,brentwood vlge,st lucia,3006,nsw,19401062,22.0,08 88748346,3173373
jame,clarke,91,mckainwplace,,royal park,3060,ns,19171216,,,2269116
joel,sidney,88,southern croxs drive,,ashfkkeld,2335,act,,26.0,08 38803681,1744256
s.,koziol,3,messenger street,,ashfiepld,2040,qld,19500824,9.0,03 41516723,1547501
connor,turtut,,darling street,,wannejroo,3216,bxw,19341027,28.0,07 59913436,4081466
annabelle,lowe,68,arndellzstreet,,hendra,3151,,19331211,10.0,07 92612336,4957522
ashleigh,clarke,72,twamley crescent,rosedale,lorn,2113,vicl,19691112,30.0,03 38873541,4413296
hannah,hingstkn,16,jingara cottage,,kawungan,3099,sd,,,04 24410964,4509241
hattpe,tolfts,12,laughton street,,ingleburn,4557,vic,19770623,26.0,04 85496310,7113376
,noble,5,challinopcrescent,,ashfield,6162,wa,19440326,,04 63383600,4815925
libby,birchby,78,abercorn crescent,brae view,kingston,3038,nsw,,,,6599179
,lowd,24,black street,,beaconsfield upper,4051,nsw,19030008,27.0,02 55328582,6845562
nicholas,ryan,68,burrinjucky crescent,killara lodge,surrey hills,2763,nrn,19681220,,04 79411256,9608734
zarlia,aspinall,16,heydon crescent,,greenwood,3015,vicn,19270525,28.0,07 58485812,5074200
danika,marchiori,33,coglin place,,plymptojn south,5076,nzw,19312003,24.0,03 27421747,6222368
mia,nguye,3,langdon avenue,braimer garden,west wollongong,6027,qld,,31.0,03 16701634,2365051
neve,coleman,197,,allamby biala street,concod,3170,sa,19950084,39.0,07 36311195,8223153
alexandra,mamarika,27,crisp circuit,,paralwie,2250,wa,19090917,,07 07905479,8863722
isarkla,,54,holden crescent,,salisbury,3931,nsw,19810316,,04 27861832,6505285
tyler,shepherd,23,spoffortestreet,,rose bay,2134,qld,19350819,,02 13205459,9017459
jade,mihalenko,31,reader court,,tin can bay,4547,vic,19810706,25.0,08 82142112,1522258
jordan,linndll,69,worrall dtreet,,orange,2289,wa,,,08 78556613,4964747
emiily,mrvekj,3,southern cross drive,warraberrr,windaroo,6057,nsv,19410811,26.0,03 66861971,9658840
carla,kilby,40,cossington smith crescent,,bonnyrigg,4520,nsw,,28.0,03 78054323,2602217
talan,lonbo,45,jemalong street,wingara,parrramatta,2164,,19130508,36.0,03 05821072,1188003
tara,stephenson,7,la perouse street,glen rock,macqcuarie port,2680,sa,19050505,21.0,04 61730342,7330526
dillon,maynard,6,twelve trers crescent,,botany,3081,nsw,,26.0,02 50075078,5936420
max,lukegurst,32,cowper street,,beljnt,2540,,,28.0,03 27594378,5376192
e.,dolkne,25,maynard cxtreet,lebara park,pallarenda,2263,wa,19200112,32.0,02 15339299,7170886
jenna,white,,edman xlose,,elwopd,3910,sa,19871219,,08 83292126,2806165
jye,bligh,222,launceston street,,winston hill,3500,vic,19359112,27.0,07 48648918,3826908
plane,eeib,24,eldon place,,sefton,2546,tas,19270719,,04 33277463,5657633
n.,mods,3,sugarloaf circuit,,concorddwest,3931,,19250311,35.0,03 99243132,5184526
justin,shadbolt,81,french street,wirringulla,blampied,5153,vic,,,08 32839469,8832407
lara,george,7,,,st kild,2760,vic,19270908,,08 32721479,5568209
a.,wigt,882,tillyard drive,blacksnakercreek,,2701,wa,19180503,28.0,08 84153508,1008125
shannon,stephenson,6,light ntreet,,jacobs well,4565,nsw,19200525,23.0,,6894317
kirkmoe,miller,3,cawthorn crescent,the willows,deer park,3205,,19040704,20.0,,1074585
keeley,clarie,252,novar street,,hamiplton,3844,nsw,19651013,,08 67576669,2417369
h.,noble,67,strathdownie,barlow street,richardson,2079,qld,,24.0,02 67580597,7212903
l.,ruslinbg,9655,piddington street,,mount eliza,3073,,,23.0,08 04944620,5195575
h.,,299,boddington crescent,,ormeau,3855,vic,19611016,33.0,04 40098904,3288140
c.,gweogre,3,alexandria street,,south perth,2224,nsw,19780628,33.0,04 80094149,2773414
convnor,coulson,11,o'connof circuit,rosetta village,benowa,3551,nsw,19850727,23.0,07 11938166,8072501
lewis,wastell,58,newman morris circuit,trevena,4702,oak flats,vic,19620725,22.0,07 65594931,3839388
r.,spradau,6,birdwood hstreet,,bajgor,6330,nsw,19410817,34.0,02 58994000,4677910
madison,waller,9,powell sreet,henry kendall bayside,ashgrove,2023,,19310730,32.0,08 77955418,8606689
tabitha,hersey,21,northbourne avenue,brentwood village,st albans,3055,,19279014,34.0,,7621804
ethan,ediriweera,9,,,middl seton,5096,,19505205,25.0,08 23272160,7700490
emiily,rigley,0,catchpoleastreet,,roselands,2403,vic,19670722,36.0,03 75918569,5798073
tasman,petersqn,30,mackerras crescent,,campsie,6011,qld,,,08 31226180,5930535
j.,ngueyn,49,tuross flose,,adelaide,2325,nsw,19890531,26.0,,1513483
blake,wight,54,driver place,,balhajnah,6519,nsw,,33.0,,1955937
chsse,pikusa,396,pearson steeet,,augathella,0820,vic,19440727,,02 31655600,4942697
amy,matthews,41,dryandrs street,,,2261,tas,19362017,9.0,02 57042862,1490214
bennke,grindley,62,paloona place,,north sixives,2656,,19321124,29.0,03 48438463,5828551
e.,motden,85,gabriel place,,valley voew,4350,nsw,,26.0,,1972478
fraser,gillvrd,38,angophofs street,coulter court,springwood,2147,nt,19891130,,08 16508811,7253592
kiera,clarvse,49,becke place,snake gully,towradgi,2643,wa,19121011,32.0,08 26657725,7284625
,stubbs,32,oldha mcourt,,greenwood,3585,,19790707,8.0,07 69988059,2394914
mitchegl,spagnolo,2,st john crescent,red arrow,south perth,2008,wa,19011028,,02 33419340,9072545
harrison,green,47,hemmant sweet,,broken hill,5235,vic,19531105,31.0,08 16030099,8248748
mikaelq,svircevic,15,blair street,headland covn park,valentine,2500,nsw,19720507,,08 76572521,9502937
tara,egan,80,osburb drive,,mount pleasant,3143,nt,19541230,,04 01584062,7479298
madelie,soe,5,captain cook crescent,,barrack heights,4715,nsw,19420924,27.0,08 23958298,9846753
m.,whute,13,fowles street,,katherine,5063,vic,19521112,,08 77978288,9229615
tyrne,hand,49,wood place,,wynnum west,5012,nsw,19280904,37.0,08 00743324,4192965
deakin,bradshaw,30,maclean street,,oranhe,6018,nsw,19920906,,02 61256870,7261468
j.,mitton,53,albermarle place,marohn,yarloop,2871,vih,19181111,31.0,03 05042536,5360461
blake,croch,130,gilruth street,,aspley,2990,,,38.0,07 43244526,9307163
caleb,deakien,7,sugarloaf circuit,glenavon,coolaroo,6280,nsw,19151119,21.0,02 88263428,2260843
iacovwo,stoffxels,244,lexcen ave nue,golden oaks village,marsfield,4006,nsw,19111121,,07 29581698,7368661
ella,robson,15,dougla splace,,salisbury,2615,,19930109,12.0,08 29203502,7257864
aiafn,krolgl,29,battersby circuit,,peterborough,4810,vic,19700213,28.0,,3541875
kirra,lowr,50,kirwan cdrcuit,kinross,cranbourne,2262,vic,19871019,,04 11454245,8767885
nicholas,ladanewskyj,29,schlichvtreet,,frankston,7011,sa,19610711,28.0,02 09813323,7493751
jarryd,gafsm,0,conlon crescent,diment towers,inman valley,3075,qld,19470720,36.0,07 61215832,1497981
leah,deakin,39,dampier crescent,st francis vlge,mill parrk,3912,ws,19701137,25.0,07 51061794,9421487
luke,dunlimg,3,woden plaza,vil 21,kedron,4670,szaw,19360224,23.0,07 34804743,4587463
madison,maohjy,123,coningham street,,minl,2161,wa,19590222,5.0,02 85573790,5370224
chevonne,locj,0,harkness street,,mitta mitta,2009,nsw,19050102,27.0,08 22509694,3085853
lily,henderso-nwilson,15,hennessy street,,dalbyw,3976,,19110520,32.0,04 46875064,8217940
tess,white,35,mcmillan crescent,,kirwan,2095,ne,19000419,40.0,02 10966978,3539426
noble,gemma,1104,allankstteet,,burnie,4744,nsw,19960113,25.0,07 88860008,5970007
blake,dolby,6,krichauff street,,grass flat,6065,,19810301,20.0,02 67537666,6598810
ruby,green,92,sid barnds crescent,peppermint sprtings bendoc,joslin,2206,vic,19600216,23.0,02 77518025,8883661
joshua,webb,465,blackett crescent,,thornleigh,3630,wa,19600323,28.0,04 68357928,9116964
sophie,reece,79,duterraucfescent,,belmont,3777,vic,,13.0,08 76270682,8028961
sophia,winfield,26,ashburton circuit,,tennyson,4006,vic,19871129,,03 38614433,1492385
riley,gillard,912,gavinilpzce,,ferryden park,4034,qld,19440607,34.0,03 71296188,7160080
holly,matthews,1,morgan crrscent,,lake illawarra,6028,qls,19311119,24.0,,7708540
,coleman,53,gilbert street,brentwood village,plenty,4567,vic,19470512,12.0,03 37549056,2541004
james,maynid,2,bargang crescent,bega flts,marburg,3012,,19300510,35.0,04 40879094,2681606
tenille,egan,5,beeston qstreet,,rosbery,3211,vic,19770516,27.0,04 24882296,5766053
,morrison,14,archibald street,,fraser,2606,vid,19510208,25.0,03 41138109,5976959
matilda,bissett,356,tenison-woodd circuit,,albany ceek,5271,qld,,35.0,08 67743824,6973537
gregory,sebb,12,,st francis vlge,mount nelson,2263,vic,19550906,31.0,08 25676886,1611788
nichloas,robaon,,hutchison crescent,,somerton park,3337,wa,,15.0,07 54446502,6391104
bailey,bishoo,818,hargraves crescent,,berwick,5608,qld,19990401,38.0,03 65372835,2734969
jessica,reid,23,fergusson crescent,scottsdale,warreh,6210,qld,19190319,37.0,04 54518459,3074484
andrpw,green,67,lexcen avenue,,coleamnbally,3046,qa,19830815,20.0,,3946712
riley,crouch,13,de graaff place,,new farm,5044,qld,19327019,9.0,08 96973390,8456935
tats,neander,671,buvelot street,,springvale south,2898,nsw,19961207,32.0,02 99610846,9427485
madison,ryan,2,marien place,,kincumber,3169,nsw,19560120,28.0,04 06850234,7984524
,campbell,10,may millshclose,,mirrabooka,2556,nse,19540925,38.0,07 54434559,8596405
matthrw,green,86,bisdee swtreet,,bedford park,6232,qld,19260314,34.0,02 99197957,5278268
m.,hagqmnn,7,tillyarddeive,,denhams beach,2470,nsw,19490413,37.0,08 96569674,1563810
e.,davis-nennett,100,fellows treet,,emdrald,6110,psw,19150617,33.0,03 44151029,4678326
p.,mexon,686,mackinolty street,,mannering park,4184,wa,19590516,9.0,07 55888228,5056764
jake,green,2197,walton street,,samsonvale,2905,vk,19780109,25.0,02 87451037,9269994
seajna,carmody,248,day place,,kellyville,6059,,19329025,30.0,02 54504994,5054645
isabella,,77,yarra street,valley fair,eastwwod,3049,wa,19630717,8.0,02 04609759,6335671
seth,,1573,darby zteet,,lakes entrance,3068,vic,19090904,19.0,02 27533234,6852571
tylah,green,121,dawbin place,,port macquarie,4161,nw,19041109,,08 34668184,3271886
chririan,mccarthy,39,may maxwell crescent,,ashfield,2566,sa,19400092,30.0,,7593652
white,riley,302,dumas street,davrnpk,arcadia,4132,vic,19460728,32.0,08 58701655,6570063
paul,edmonds-wilson,1373,mackneukplace,,woodville north,4207,,19690127,,03 97866137,5282512
jack,magerl,14,colton place,,vincentia,4894,nsw,19030101,22.0,04 10514879,2435167
beams,chlpe,9,mcghie olace,,deagon,3020,,19310803,28.0,02 96741584,7115003
a.,le messurier,2,rollston street,,coolabunia,6752,qld,,,08 41459274,2751996
dimitri,morrison,7,stapley court,llangollen,lisdmre,2016,sa,19750924,,,6442035
josh,hare,,somervillwv street,antanoff' south,wilson,4018,nsw,,37.0,03 87201292,5781460
sophie,dlknt,,launceston street,melaleuca,armidale,2092,wa,,,07 29782263,1551387
elly,hasselk,70,hampton circuit,,elwood,4110,nsw,,33.0,03 50040823,9152663
eljzs,reid,49,clarkes treet,,berrilee,3201,npw,19951218,,02 77080259,7965513
sonia,newport,107,,,alfords point,2642,sa,19484001,35.0,08 89564935,2970813
ashlegh,wang,29,raphael close,brundah property,taree,4021,qld,19070727,31.0,08 21449622,4504414
alissa,noble,4,lutwyche street,,vaucluse,5041,nsw,,30.0,04 36034483,7609283
,cambell,348,hinton place,,fulsatron,5725,nsw,19041112,44.0,03 05841563,2318861
james,,0,medley street,,the rock,5162,nsw,19499034,38.0,07 43992062,9018692
madeleine,cassebohm,74,marlock street,curtin house,macedon,2706,nsw,19411004,,08 79718794,9928477
ysobel,sherriff,10,elliott street,,robertson,2229,wx,19760326,36.0,04 74080046,3012027
connit,huxley,,heydon crescent,,hackbamh west,5608,vic,19980805,26.0,07 03771061,6617176
tomme,copoola,13,heagney crescent,,campbelltown,2790,wa,,28.0,02 69250541,3179038
jae,finuley,143,lynch street,,burwood east,3044,vic,19720115,33.0,02 98743250,1771045
jessica,pulford,96,kallaro road,,dimboola,2323,nsw,19401106,27.0,02 01896246,3360061
imogn,fys,189,leahy close,,tingalpa,2430,qld,19520522,12.0,02 45489878,6417168
stephanie,,36,coane street,drayton villas,north tamborine,4129,nsw,19206005,12.0,08 79375746,4710151
tristan,weaver,52,bunbury street,,leumeah heights,2605,qld,19860213,29.0,07 17935292,4026161
brianna,bo,2,currong street,,hawthorn,2150,vic,19681217,,07 16697614,5427547
taaldia,hazell,91,jerrabomberra avenue,,dapto,4064,nsw,19210524,27.0,02 45986148,6573669
hamisu,reid,36,herschell circuit,,naraoorte,4554,vic,19681113,,04 23948370,5932316
tarnee,gilkes,15,philpplace,,parkdqye,7015,nsw,,37.0,07 41255231,6174366
jrnns,loomes,66,prescott street,,lawson,6148,nsw,,36.0,04 20587996,9294954
charlie,miles,9,gairdner circuit,,moss vale,4006,tas,19840608,,04 68498564,8109352
s.,homan,30,nangor street,,alice srings,4121,qld,19481127,,08 39438793,1397356
,rolez,01,sandover circuit,,newcastle,2570,vic,19756018,35.0,07 94109191,1491212
a.,heuer,7,alice jackson crescent,,tahmoor,2880,,19961027,42.0,07 34297346,8792384
aidan,belavic,1,westbury ircuit,,,6011,vk,19270928,33.0,04 75688280,1975336
emmet,coleman,27,brookmanstreet,,birchgrove,3134,nsw,19899092,30.0,08 35588088,5572255
heath,george,45,plummer street,the manor garden,little mountain,3515,sa,19550314,26.0,08 52863814,1837390
alisha,morreipon,14,elkington street,,port pirie,3199,qld,,28.0,07 82994721,7867943
a.,excell,71,milari sfreet,,newborough,6019,qlv,19761018,38.0,08 50134021,3364578
archie,schuster,40,tepper circuit,harbourside vlge,liyldaoe,2151,sld,19091204,22.0,,9396184
harley,wynne,28,corey place,frost mews,bellevue hill,2621,nsw,19730730,31.0,08 51773765,5207230
teagan,mahoney,25,cooks street,,lysterfield,2539,nse,19196930,,07 67736933,2779882
domejoque,drechsler,2,,,bossley park,4171,vic,19490106,33.0,07 16177515,8722976
jake,moodh,2,weddin circuit,,highbury,3690,qle,19860318,34.0,07 39699541,7348674
sara,white,18,hyndes crescent,,nowra,3071,vuv,19630612,38.0,03 82243727,6111430
mitchell,kasac,3,cambridge street,,iluka,2526,nsw,19120825,32.0,02 30092136,2552858
jamrs,hoang,310,mcilwraith close,,epsom,3732,wa,19550102,,08 80784213,3263837
harrison,fostiak,33,pokana cifcuit,,geelong east,4105,,19851216,9.0,02 66811925,2079915
joshua,rees,,murrung crescent,,michelsgo,6167,vkd,,31.0,07 35984474,9852573
alexandra,haggett,85,carron street,,blayney,4807,qld,19130227,,03 21486072,4198522
,ryan,4,merriman crescent,,bongaree,6120,nsw,,,,4836850
joshuw,white,145,muscio place,rosetta village,hawthorn,2217,nsw,19360713,21.0,02 72140881,7140594
alana,burtenshaw,5,leichhardt street,,seaforth,2543,ns,,25.0,02 95197053,5703057
lowe,daniel,1,o'meara place,,urraween,4816,vic,19090134,,07 27974438,1318960
noah,katesook,16,humble court,,crows nest,3043,nsw,19675009,35.0,04 10727686,6210015
wil,tombleson,35,ratcliffe crescent,berkeley village,brighton,5086,wa,19421105,27.0,08 64220346,1075867
joshua,ikedq,28,derrington crescent,,dromana,5157,sa,19580820,24.0,07 80970700,9583568
e.,cutltiffe,60,la perouse street,,wanniassa,4872,ns,19930824,38.0,02 31333720,9924238
imgoen,campbell,1,castleton crescent,,torquay,4221,wa,19602012,23.0,04 13125037,3841571
grae,nguyen,9,trenwith close,,bango,6068,qld,19270216,26.0,02 75658332,5179579
,silvestro,32,biffin street,sanctuary vlge,wameoal,3099,nsw,19330414,9.0,02 78729124,2829433
nao,derkson,59,chuculba crescent,kurrajong vlge,burnside,2761,vic,19070306,29.0,07 92277652,4760873
casy,lill,20,mooreheas place,briardale,cranbourne,3810,wh,19300303,,04 72266423,6070332
matthew,green,0,starlign place,,williamstown,4350,nsw,19170204,27.0,08 12931713,4240520
monique,ryan,98,galibal reet,,arana hills,3898,vic,19300419,39.0,02 17286931,8415449
kyy,hazel,89,spring range road,,park orchards,2486,qld,19610829,32.0,08 33955635,5827356
michael,meanuy,32,,,colac,5221,ss,19811228,36.0,03 73548527,6631683
nikita,maslac,258,dixon drive,midlands terrace,anglers paradise,2193,,19860322,28.0,08 92462916,6614895
mayq,georfe,1,jagara treet,,wallabadah,4610,,19402110,23.0,07 92003481,1028729
tam,wiseman,19,ross smith crescent,,mill park,5606,sa,,9.0,04 97159149,7608745
kyle,ballantyne,23,,,hastings,2710,nsw,,29.0,03 42595845,1789185
conner,minchinton,533,falkiner place,,roselands,2748,nsw,19461222,23.0,04 33790436,4955329
meggie,a,2,gatty place,,tallebudgera,3083,nsw,19171005,,07 24688728,1961826
harry,croskwell,948,hobbs street,,wonboyn lake,2035,vxc,19850217,25.0,04 68506261,3699466
sebastian,mullbdr,8,de burghxstreet,,kaleen,4604,nsw,19730512,31.0,03 80126238,4824089
jo,fitzpatrick,740,mulvany place,,tare,4850,nsw,19301207,26.0,03 62023712,4705110
zach,newbound,35,maraar place,,clarence point,2452,,19991119,29.0,03 75301766,1966447
m.,talnea,51,bushby place,,east maitland,2444,nsw,19630401,,07 36674573,1964146
xavr,nguyen,70,springbett street,,greensborough,3136,qlkd,19640831,27.0,04 86995895,6118551
luke,,24,mcneil place,,roebuck,4650,nsw,19605706,34.0,02 65545619,2479644
a.,jeffreu,5,carr crescent,enter boolwey s street,mount isa,2215,qld,19550919,26.0,07 79884616,2934714
sarah,hanigan,204,nelsonvplace,wurtulla shopping vlge,ascot vale,3058,tas,19400131,,04 21307706,9586258
chelsea,nguyen,872,kett street,,maldon,3076,nsw,19280112,30.0,08 29310565,5135856
mitchell,,12,postle circuit,,eatohn,2142,vic,19260313,22.0,02 65770874,2805637
riley,dixon,54,tuthill place,,baysawer,4871,nzw,19011204,,,4141022
lukw,biship,,caley crescent,,marayoyng,4227,qld,19440430,36.0,07 96365460,4614254
jessica,fittlck,93,william web b drive,,camperdown,6056,ns,19951226,31.0,07 87065918,8430193
mikayla,pascoe,13,beaurepairedrescent,,kirrihlli,,sa,19840715,38.0,07 66603232,5160669
l.,richmond,6,conner close,,menrhojne,2580,qld,19450721,33.0,02 64997965,6684158
j.,chandder,19,wanliss street,rowethorpe,karalee,3377,,19052130,38.0,08 65238289,4266926
samual,ulbrich,17,huon kace,,brandon,3555,nsw,19580487,,04 79761948,2643412
caitlin,wynn,8,clift crescent,mayfair,saddlesorth,2485,nsw,19461024,29.0,04 20694391,8341852
tahoia,oeaen,44,,,collie,2560,sa,,33.0,,4990185
adsmo,milvo,320,barraclough crescent,,stanmore,2224,,19760812,,02 47862152,6807818
mattnnew,banham,3,fitchett street,granite hills,carlingford,4215,wa,19320410,,04 85584233,4440067
benjzmin,burgmrann,1,feakes place,lasswade,mosman,6725,qld,,31.0,07 19782724,1430947
christopher,campbell,42,,,applecross,3129,vic,19600526,,08 37130159,4326633
,pavlos,999,tiegs place,james thomas court,kariog,2304,nsw,19100602,,04 39716444,9515713
franecsc,cordingley,39,nimbin street,,elwood,3178,wz,19960321,,,5405887
lara,grez,14,tiptree crescent,,springfield,3082,vic,19050815,72.0,07 37600073,5732874
thomas,mattheows,30,stewart street,delaware,bundaerg,3844,wa,19311021,33.0,,3251718
charid,,16,tallata parkway,,frenchs forest,2258,nsw,19390109,12.0,04 89846246,6112138
j.,renfrey,17,biraban place,,hawthofn,2010,qld,19610613,25.0,07 17906074,4079597
robbie,coleman,23,,,bulimba,6015,qld,19490102,31.0,08 16968066,8976091
ben,snoad,49,vickers crescent,,nicol ls,3121,qld,19090207,33.0,07 56077613,7764756
lathaa,matson,101,chappell street,,thallon,3068,,,40.0,08 04765917,5335641
le,stephenson,77,humble court,medica park,concor dwest,5330,qld,19370827,,07 49480588,1704491
joshua,hobson,18,beilby place,,ormond,2168,qid,19560422,31.0,,9291325
sunderland,joshua,67,cumberlege crescent,,tyagarah,3109,vic,19160430,34.0,04 77615766,7361598
delaney,hutchines,31,esperance street,,narrandera,4655,vic,19030401,,07 95630810,4853455
m.,hylacnd,,biddlecombe street,,deer pahrk,2153,qld,19210826,20.0,07 12014413,9303090
