first_name,last_name,street_number,address_1,address_2,town,zipcode,state,date_of_birth,age,phone_number,soc_sec_id
bianca,grimm,1100,pickles street,eventide homes,oyster bay,3850,nsw,19701205,22.0,02 65457937,6749531
xavier,george,19,drysdale circuit,heidsvale,eaton,2176,wa,19320626,32.0,04 27628131,5109514
,manthorpe,142,riley close,the willows,west perth,6233,qld,19840723,,04 99961061,5444480
harriet,lambropoulos,234,burdekin avenue,sunrasia psychiatry centre the gable sui,bayonet head,2478,vic,19350314,31.0,03 92411823,6058367
tyler,czylok,21,justice place,salimtal,ballina,3183,vic,19080703,24.0,03 32240169,9878806
amy,bellchambers,30,cubillo crescent,,craigmore,7320,qld,19600318,29.0,07 50250069,1259178
daen,,33,jarvis place,,turner,3280,nsw,19751125,31.0,07 23822415,6870567
louise,merenda,6,stephens place,,south johnstone,6163,qld,19481122,29.0,02 88751254,6189679
aleesha,campbell,46,conlon crescent,pendleside,sunshine,2575,qld,19860806,9.0,04 69063357,5463109
zara,zimmermann,10,kambalda crescent,,newcastle,5024,qld,19440830,22.0,03 04965475,3406866
david,mason,3,pitcairn street,,maryborough,4350,nsw,19780612,10.0,04 88186940,5606343
lara,seddon,6,arthur circle,,nhill,2148,qld,,26.0,03 96871952,6068911
pearson,hobson,18,henty street,green farm mates,frankston,2081,nsw,19350623,,07 76700038,8069774
jack,beattie,7,oliver street,kingcora,canterbury,3865,qld,19590511,33.0,03 72760605,5505387
lochlan,kelley,30,dalrymple street,,lilli pilli,3193,nsw,19690415,30.0,03 73843714,6565017
naomi,papageorgiou,,yolla place,sunnyhills,narre warren north,3677,nsw,19070619,39.0,03 63169759,7352038
bailey,green,2,downer place,toowoomba,spotswood,4217,nsw,19530811,,03 26365051,9421745
zarran,ratycz,13,mclean place,,campsie,4872,vic,19931210,27.0,03 17811542,5938809
georgia,jolly,245,medley street,blackwattle farm,point vernon,3222,qld,19621004,30.0,03 97778937,6966564
taylor,noble,4,o'hanlon place,,clayton,2060,act,19000801,25.0,04 82889051,3515440
takeisha,fenwick,59,bungonia street,elura homestead,mount isa,3030,vic,19931225,20.0,08 37929676,8947201
nicole,segneri,6,boucaut place,,frankston,,,19360831,,04 07674201,5972278
lara,tomney,50,beasley street,,prospect,4610,vic,19381112,30.0,07 05471708,3349532
matthew,grosser,97,bromell circuit,thuruna,cranbourne,6638,nsw,,12.0,,6101744
thomas,milburn,27,muir close,,currajong,3305,nsw,19360625,,03 77356912,9286508
louise,white,8,doonkuna street,australia fair medical west centre,south turramurra,6100,nsw,19350407,31.0,03 81032746,4314453
kyle,white,8,jeffcott place,,carrara,3058,nsw,19150712,28.0,04 30522899,5553875
tarnia,manfield,15,bindel street,,goonellabah,6169,vic,19300814,35.0,08 71445232,5923897
courtney,dwyerreid,23,cowan street,,yaroomba,2652,qld,19570828,,04 46043663,3140612
sarah,eyles,17,starritt place,roebuck park,rochedale south,3153,vic,19901103,37.0,04 20601249,5970685
ella,mcveigh,51,mandurah place,brentwood vlge,coffs harbour,3011,sa,19790718,36.0,04 06836626,5185393
joshua,,37,epenarra close,,clifton park,4305,vic,19060913,,08 69259169,2770515
,gyergyak,97,malcolm place,weowner,lockwood,3818,,19580829,35.0,08 92455130,8612688
marcus,,13,nelumbo street,school house,thornleigh,2257,wa,,19.0,08 33251085,4941673
chloe,white,6,groom street,,bacchus marsh,4883,wa,19700525,28.0,04 10334045,8147825
tara,mason,103,tytherleigh street,,albury,4503,act,19750913,37.0,07 49095835,1185207
kai,,1,david street,,wentworth falls,3130,,,33.0,04 58083847,7295177
timothy,kiek,29,osburn drive,wispering pines,dysart,2785,vic,19790813,36.0,03 19791387,2843025
annabella,white,7,free place,,albany creek,2156,qld,19530522,,08 35690458,6289475
alexandra,evison,3,blackwood terrace,,beechboro,4170,nsw,19111103,29.0,02 96355306,7028050
saara,dorrell,26,browne place,,tumbarumba,2835,nsw,19001009,27.0,07 53900226,8458250
tayla,paterson,3,pitcairn street,hollydene,east launceston,3564,qld,19750714,21.0,04 34269675,9118719
liam,reid,84,crampton place,,nollamara,3862,wa,,,04 89356552,1151714
robert,matthews,125,mccabe crescent,peppertree,niagara park,3039,sa,,38.0,02 40984396,4583781
chelsea,sheldon,5,coglin place,clanoc cottage,cabramatta,2257,,19701017,,07 59294077,1099815
jaxin,hage,10,selwyn street,kilacloran,ringwood east,7006,qld,19900921,32.0,02 79534263,4951996
taylah,teague,36,novar street,garden settlement,rose bay,4108,vic,19900604,24.0,04 29882296,3653290
finnbar,marlow,22,knoke avenue,,nicholls,2015,nsw,19330424,30.0,02 14406832,8518740
ashlee,fernando,14,canberra avenue,,coniston,5108,nsw,19610527,22.0,02 22419017,3358381
jeremy,camp,5,hannam place,,parkville,6227,qld,19620208,13.0,03 86607361,2869323
madison,kranz,9,jansz crescent,brentwood vlge,st albans,2540,nsw,19731220,29.0,07 08022456,8833887
jamilla,white,6,totterdell street,edwards chambers,carine,2650,,19961002,25.0,04 84744183,7275125
mitchell,stanley,30,blacket street,westholme,port macquarie,6258,qld,19390822,32.0,07 76048316,4533133
koben,white,61,,,mount gravatt,2261,nsw,19471107,,08 88735158,5735710
harrison,schmocker,1,antill street,,port macquarie,3198,qld,19131113,31.0,08 88889277,8730332
andrea,wheatley,9,dalrymple street,,northgate,3437,nsw,19641001,35.0,07 92141041,2601101
lily,leaver,70,,lonesome dove,beechboro,3537,vic,19981226,28.0,02 89064408,6039866
brooke,morrison,399,blaxland crescent,,bonny hills,3148,nsw,19680104,23.0,07 31942195,1230970
mia,rawlings,33,hilder street,,eden,4077,sa,19810926,32.0,04 35245283,7622757
michael,rickett,683,forbes street,,kirwan,4151,nsw,,25.0,08 47382138,3475168
lily,minorchio,41,knoke avenue,villa 2,collie,4221,qld,19160228,28.0,04 78950835,2602748
thomas,mcphail,1,,,bonnyrigg,4714,nsw,19351118,23.0,02 79463420,1867077
lucas,pegg,105,gosse street,,mount eliza,2528,qld,19410116,21.0,02 49540732,2410612
kelsy,maclucas,57,pring place,,petrie,4744,nsw,19650525,26.0,02 77571982,7396706
alana,finlay,3,bettington circuit,,elbow valley,4702,nsw,19771129,,02 24619732,3328822
jemma,eyre,37,salvado place,yarrandoo,atherton,2640,vic,19980727,34.0,04 25330103,2004896
bayley,stolz,26,barber crescent,,taringa,3046,nsw,,26.0,08 98609202,1490880
alicia,preedy,8,mcdonald street,,success,4183,nsw,19070921,35.0,08 53143787,1538561
madison,,11,waddell place,lasswade,albany creek,4121,nsw,19380610,8.0,02 07953332,4557477
stephanie,elphick,32,lascelles circuit,,woori yallock,2519,vic,19570923,33.0,07 01791460,5912491
reganne,colis,31,petterd street,,forestdale,3140,qld,19660116,21.0,,8094679
ethan,dent,12,stanley street,,moranbah,3915,nsw,19720104,30.0,03 91222629,4164756
mia,coleman,23,zamia place,hse 4,swan hill,4169,,19540823,31.0,03 34994607,5927832
jessica,waller,27,barlow street,argyle village,northmead,2145,nsw,19960509,22.0,04 84844564,9218080
kenneth,matthews,20,matina street,,pymble,2170,,19180508,20.0,08 57558258,9368575
zachary,clarke,56,port jackson circuit,,mayfield,3138,qld,19501030,,03 14964414,5292146
cooper,reid,6,gang gang court,goods la junee street,belconnen,4650,nsw,19300409,,08 25149932,5326468
caleb,dinh,8,corser place,villa 2,west perth,6324,qld,19930214,36.0,03 29959009,2449777
luke,collier,5,musgrave street,halcooma,kingston,3088,vic,19671213,,02 54189158,7204221
mia,dent,87,tom roberts avenue,,highett,2325,act,19561112,24.0,07 41619528,4163842
meg,white,9,chifley place,pearce shoppng centre,freemans reach,3037,nsw,19491121,30.0,02 32368407,3086994
christian,bohonis,79,badimara street,,cherrybrook,2761,,19390423,36.0,02 60519635,8357594
barnaby,coleman,5,barada crescent,,seaton,2067,nsw,19941111,33.0,03 44092112,7892616
hayley,linnell,3,marengo place,nedlyn,lismore,3805,vic,19600910,28.0,,3405442
bridget,belling,22,dalley crescent,,bronte,4701,tas,19901129,13.0,03 56178634,2887624
alexandra,walch,10,cambridge street,,cherrybrook,2902,vic,,35.0,07 23212663,9063049
kelsey,karakoulakis,152,william webb drive,cranford,wangaratta,5108,qld,19270606,25.0,08 84813667,6742670
max,denholm,7,wallaroo road,timaru heights,thursday island,7315,vic,19531202,33.0,04 48291937,5732295
jai,ho,564,beauchamp street,flt 17,toowong,7250,nsw,,25.0,04 37405077,4394723
jake,finlay,6,buriga street,yarrabin,north rocks,6027,sa,19561021,33.0,04 45555139,5701028
kieran,obkircher,8,gatton street,heathfield qld,sunnybank,4210,vic,19810914,23.0,,4821160
jacob,yvanovich,8,mackellar crescent,,moffat beach,2036,vic,19820602,31.0,08 16828907,6380621
lachlan,leung,3,waller crescent,,campsie,2763,nsw,19900502,,03 95583118,6439627
blake,lahey,114,creswalker,,greensborough,4305,qld,19811113,37.0,04 66463631,5043817
nathan,rothe,19,syron place,,clapham,2452,nsw,,27.0,03 70754900,9917313
jessica,leslie,,karrugang circuit,koonawarra merino stud,dover gardens,0850,nsw,,26.0,03 95667334,2885502
harry,cecotti,135,phelan place,kubin village,williamstown,3550,sa,19721224,34.0,07 27622755,5658101
finlay,lette,13,loddon street,,cardiff,2223,nsw,19250731,30.0,04 03432477,9072578
jake,mertes,144,jarrah street,laureldale,woolgoolga,6260,qld,19300802,12.0,04 22768597,7436675
elli,ayer,32,hedland circuit,,bridgeman downs,3165,vic,19140129,33.0,02 51579969,2427654
lachlan,heron,27,stonehaven crescent,winooka,mawson,5110,nsw,19670707,11.0,04 18091478,6682307
kiara,cother,110,coxen street,,petersham,2756,qld,19141021,21.0,,4175995
sarah,browne,36,carbeen street,,north bondi,5024,vic,,,,3696217
sachin,mason,3,albermarle place,,hamilton,3038,,19990326,26.0,03 04405732,4360760
ayla,rundle,36,illingworth street,north star resort,emu plains,6061,qld,,,07 92628833,8331122
kylee,lennig,61,leahy close,,plumpton,6084,wa,19040904,23.0,03 70240566,1040859
hunter,mayer,89,fuhrman street,kangaroo grnd,thornleigh,2046,vic,19590118,32.0,03 70594410,6917561
makayla,vincent,71,canberra avenue,,carnegie,3029,vic,,12.0,04 37315484,1558696
taylor-saige,hawes,16,bavin street,villa 18,peakhurst,3105,nsw,19820908,27.0,04 74112361,7541636
joshua,buckoke,60,holland street,,yorklea,4702,vic,19210617,32.0,03 81286368,1433567
sarah,donaldson,16,fairbridge crescent,sapri,austins ferry,6324,vic,19241231,28.0,08 84657676,2297619
jack,rau,25,oliver street,,ivanhoe,0812,vic,,31.0,07 89895711,6310856
isabel,tuckwell,17,mawson drive,,armidale,3272,vic,19050913,27.0,03 45571094,8270672
jessica,pendle,351,ijong street,the rookery,nerriga,2560,qld,19251016,28.0,07 24120645,2201932
benjamin,picot,133,marengo place,,ringwood,3305,qld,19510712,35.0,08 30916578,3387754
aaron,white,4,bunduluk crescent,pinecroft,carine,2158,wa,19840115,27.0,08 71543005,9097259
harry,elrick,9,mountain circuit,,brighton,3111,nsw,19960525,22.0,07 55451980,3854094
joshua,garad,180,kingham place,villa 213,oakleigh,3150,tas,19950520,27.0,04 38465683,3799547
edward,mason,188,stumm place,,christie downs,2566,nsw,19031204,27.0,04 45232477,8244161
hugo,white,44,nemarang crescent,,frenchs forest,2612,nsw,19940418,,03 11603468,2949586
emiily,kljaic,96,gillen street,,bellevue hill,5072,qld,19570626,33.0,02 67408975,3689523
benjamin,vasile,1,padbury street,st francis village,adamstown,4034,qld,19050622,,03 37129367,9455881
erin,milota,83,belconnen way,kolora,greensborough,4306,qld,19760929,27.0,07 02193701,2760286
aidan,bishop,51,castleton crescent,hse 558,macgregor,3756,vic,,,03 56982652,6988902
samantha,colquhoun,61,newman morris circuit,culgoa,pascoe vale south,2022,vic,19751106,28.0,04 32248625,5854411
isabella,campbell,28,schlam place,,girgarre,2770,vic,19930513,,08 56131106,9920159
kobe,banful,21,clutterbuck crescent,,birchgrove,6173,vic,19201219,11.0,08 23730804,3151029
finn,robson,15,berne crescent,,girgarre,2030,wa,19920305,,07 29749155,2899632
lochlan,herbert,34,macedon crescent,,benowa,2062,sa,19530512,24.0,02 16984484,4432947
grace,pride,16,goodparla street,,westbury,2747,nsw,19860711,29.0,08 43610396,3795506
eliza,green,15,chauncy crescent,,ballan,2165,nsw,19471122,27.0,08 23102687,9765722
kyle,mayer,96,yumba avenue,locheil,corowa,4169,qld,19220331,35.0,03 83780620,5487522
samuel,ziersch,35,emerton street,,heathpool,3029,vic,19561114,29.0,03 31423873,4548020
jack,serafin,19,starritt place,glenview,goonellabah,3147,nsw,19790414,20.0,03 47728345,1512118
william,pendergrast,112,mcclelland avenue,,dimboola,2093,vic,,32.0,02 10501074,7639332
noah,clarysse,1,cooling place,,north ryde,2250,qld,19981210,29.0,02 80381011,4206187
jacob,fullgrabe,12,madsen place,,melton south,2126,qld,19680214,,04 74010800,9629199
jake,guthridge,4,wylie street,iowanna,nickol,2800,nsw,19570928,24.0,03 64672185,3179335
jacob,lodge,8,port jackson circuit,,booker bay,4650,nsw,19060117,28.0,03 55404460,6926312
nicholas,versteeg,12,wilkins street,,katherine,2330,vic,19790614,30.0,07 72264828,9202767
lucy,bishop,132,kirkton street,,laanecoorie,3109,qld,19360605,,04 80684557,1316468
mia,mccarthy,2,alphard place,euroka,cromer,2795,nsw,19431120,,08 70657690,6125762
esther,pascoe,30,freda gibson circuit,,hoppers crossing,2261,vic,19761221,29.0,04 53446800,6720403
paige,adair,12,folingsby street,,ballina,2077,nsw,19531217,23.0,07 76511918,3917827
gabrielle,mccarthy,39,harbison crescent,springdale,mansfield,2518,sa,19430215,29.0,04 93930885,8440867
kale,reid,110,kiewa street,blue hills,primbee,4311,,19710715,33.0,03 32157666,2558574
montana,paine,1,hardwicke place,,wokalup,2777,wa,19370619,,07 15862982,6001682
skye,reid,26,sayer place,,hat head,2221,,19760412,33.0,04 56772385,6202232
connor,boyle,9,cargelligo street,sonny glen 2k1hs,paralowie,4213,nsw,19340617,,08 29971341,3975707
claire,bloomfield,15,o'loghlen street,carrington retrmnt vlge,albury east,4610,qld,19940713,26.0,02 80472630,2133611
isabella,leslie,4896,boolee street,,atherton,4880,nsw,,,03 92410574,4835742
,rees,64,dunstan street,botin,broken hill,7321,qld,19920222,20.0,03 38870387,9178928
michael,noble,23,short place,mountain views,pakenham,4500,sa,19291215,25.0,08 85628851,1263856
zara,clutterbuck,11,finniss crescent,glen oak street,irymple,3174,nsw,19811031,28.0,02 85817613,1327693
riley,webb,21,darwin place,,paralowie,2115,nsw,19030405,31.0,08 04598201,2529331
olivia,dola,18,harrington circuit,,preston,5351,nsw,19860207,30.0,07 41578272,6584566
eleanor,campbell,20,a m p bldg,,byford,5032,nsw,19620304,,04 53788656,6084777
benjamin,tassis,7,wynn street,montrose,lavington,3730,vic,19200819,29.0,04 46940925,9640581
zack,watkin,27,henry street,extension,blacksmiths,3214,nsw,19110130,,08 78958438,3423287
david,tittoto,,totterdell street,,carlingford,2337,wa,19520621,31.0,03 40439409,4778689
emiily,garcia,25,pickering street,,reynella,4059,sa,19830110,38.0,07 22480534,3339389
ned,feast,26,,,botany,6728,qld,19300323,30.0,03 33467526,1834304
erin,rapisarda,127,keira street,,bangor,6108,nsw,19500403,14.0,04 29388587,7848491
bailley,paterson,3,darling street,,deer park,3088,qld,,26.0,08 02324247,5950153
henry,berry,3,findlay street,,collinswood,3020,vic,,34.0,07 41222330,2379338
pakita,kegge,22,de lissa street,,mcminns lagoon,2795,nsw,19950318,28.0,03 93948813,8405590
harry,caddick,113,hackett garden,halls of residence monash university,kilcoy,3340,nsw,19070327,,,3285877
iain,cochrane,35,dendy place,,brunswick west,7302,nsw,19611201,30.0,02 85209090,1014535
d'arcy,borgelt,8,ringrose crescent,,spotswood,4506,nsw,,26.0,04 78936390,2354199
jason,doman,,mirning crescent,cherry haven,kuraby,3133,qld,19890429,30.0,04 42101872,3729159
emma,fitzpatrick,23,horne place,,wakeley,2344,,,27.0,04 51954974,1535168
darcy,matthews,33,cerutty crescent,,coniston,2211,sa,19041030,39.0,08 89194948,2778965
wil,maynard,92,leake place,pleasant acres,highett,2216,nsw,,,07 39756436,4660397
benjamin,white,8,coghill close,,o'connor,4122,sa,19310704,31.0,02 11029807,6666595
dillon,melenzed,17,bateman street,,highton,5016,sa,19690205,24.0,08 03630483,8333932
bianca,statton,24,paterick place,unt 3,campsie,6432,wa,19470115,,07 26828683,7388441
chelsea,shepherd,30,balsillie crescent,appollonia hse,,2160,vic,19220805,,04 61727502,3194291
daniel,david,19,rankin street,east road,cecil hills,2611,nsw,19740227,20.0,07 09262404,6501646
channing,matthews,41,julia flynn avenue,,toorak,2089,nsw,19221128,,08 50914144,4072299
alex,moerman,14,krichauff street,,blackheath,7051,vic,19460217,31.0,08 21050620,3839353
,haniotis,4,boldrewood street,,greenwood,3041,qld,19600928,25.0,04 44551927,5549199
dean,block,60,clarey crescent,,port campbell,2615,nsw,19130714,40.0,08 58691098,9660328
stella,reinmuth,20,ferrett circuit,,joondanna,3677,qld,19660202,9.0,02 29472479,6470566
gabrielle,,80,ligar place,pleasant pines,ballina,3971,vic,19520827,24.0,02 84273329,5312278
alec,neville,48,britten-jones drive,,norton summit,4101,wa,19030717,22.0,03 46278341,8818803
prudence,dixon,202,undoolya street,,deniliquin,3150,nsw,19051124,22.0,03 99909699,2919141
andrew,brushett,121,waramanga place,cliffney park,san remo,3219,qld,19250330,36.0,04 27394665,6603680
courtney,shelley,2,gledden street,,corio,3163,qld,19390416,38.0,04 48948416,8593836
james,dicamillo,44,hovell street,,belmont north,4410,wa,19531011,30.0,07 57876173,8657305
darcy,fernando,25,kosciusko avenue,,simpson,3818,,19320320,13.0,04 35506891,1944707
hayden,white,24,smith street,,taree,3610,wa,19570221,21.0,,8358438
philip,bibby,10,carnegie crescent,,aspley,3941,qld,19410815,33.0,04 97590755,3198003
benjamin,rees,15,courtice close,littledale,williamstown,2256,wa,19330802,26.0,07 52011805,5570627
thomas,kammermann,9,chippindall circuit,,berwick,4211,sa,19811209,34.0,02 09517600,7822642
joshua,heron,3,mulvany place,,west wyalong,2763,qld,19430509,31.0,03 39827263,1395658
imogen,gibb,1,tillyard drive,marando,melton south,2536,vic,19620525,30.0,07 71839901,2157976
hattie,crosswell,3,moore street,,hackham,5290,nsw,19620801,34.0,08 09018212,2931517
samuel,noble,17,melba street,citi centre,elliott,0810,vic,19240729,11.0,08 16555829,3305165
talia,dixon,49,crozier circuit,glenmore,bayonet head,2200,qld,19330227,33.0,03 28131851,3821552
brooke,ryan,3,warragamba avenue,lydal farm,glendale,5012,qld,19780722,31.0,07 20408734,5125333
spyke,szablinski,15,catchpole street,plainbrook,reynella,2233,nsw,19761120,25.0,08 79319354,2017976
esther,coleman,2,hayward street,,seacombe heights,2260,vic,19500416,28.0,07 34032234,3506943
,kinnane,128,bennelong crescent,,leichhardt,2322,nsw,19850331,26.0,08 99614726,6043854
logan,westbrook,10,archibald street,pangani,whalan,2200,qld,19301207,34.0,08 23970242,1282411
reuben,beckwith,12,ardlethan street,,ascot,3230,,,12.0,,5986160
nathan,brain,10,newlop street,,kingston,2099,vic,,25.0,04 76187569,2682264
bradley,chandler,12,piddington street,,elwood,5573,act,19520111,12.0,,5486290
thomas,cochrane,3,parkin street,,preston,2283,vic,19340201,28.0,07 91577002,1241115
cameron,reid,37,farrelly close,flt 10,thornlands,6149,nt,19860709,35.0,02 22357418,8153804
lauren,paine,25,golden grove,,north ward,2045,vic,19111110,,04 29781253,2548361
